State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kozhinjampara,"BMS|RavirajComplexACKozhinjampara",Tamil,21:00,Recliner,₹250,36,18
Kerala,Kozhinjampara,"BMS|RavirajComplexACKozhinjampara",Tamil,21:00,FirstClass,₹110,228,88
Kerala,Palakkad,"PTM|PriyadarsiniCinema",Tamil,21:00,Executive,₹180,115,0
Kerala,Palakkad,"PTM|PriyadarsiniCinema",Tamil,21:00,Dress,₹140,470,0
Kerala,Changanassery,"BMS|DhanyaRemyaChanganassery",Malayalam,21:00,Remya,₹135,196,23
Kerala,Kochi,"BMS|ShenoysKochi",Malayalam,21:00,Lounge,₹330,34,32
Kerala,Kochi,"BMS|ShenoysKochi",Malayalam,21:00,Diamond,₹220,200,124
Kerala,Kottayam,"BMS|DhanyaRemyaKottayam",Malayalam,21:00,Dhanya,₹135,465,26
Kerala,Pathanamthitta,"BMS|DhanyaRemyaPathanamthitta",Malayalam,21:00,RemyaCircle,₹135,197,92
Kerala,Nedumkandam,"BMS|GCinemaxMultiplex",Malayalam,21:00,Audi1,₹140,240,18
Kerala,Palakkad,"PTM|EvmNewTheatrePudunagaram",Tamil,21:00,Gold,₹100,207,0
Kerala,Cherpulassery,"BMS|CheloorGrandCinemasCherpulassery",Malayalam,21:00,Diamond,₹140,26,7
Kerala,Cherpulassery,"BMS|CheloorGrandCinemasCherpulassery",Malayalam,21:00,Gold,₹125,220,10
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,21:00,Recliner,₹380,17,0
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,21:00,Platinum,₹220,51,3
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,21:00,Gold,₹200,111,7
Kerala,Kochi,"BMS|DharsanaCinemaComplexPiravom",Malayalam,21:00,Platinum,₹160,45,3
Kerala,Kochi,"BMS|DharsanaCinemaComplexPiravom",Malayalam,21:00,Gold,₹140,154,7
Kerala,Kochi,"BMS|DharsanaCinemaComplexPiravom",Malayalam,21:00,Silver,₹80,22,0
Kerala,Mavellikara,"BMS|SandraVallakaliCineComplex",Malayalam,21:00,PlatinumFamilyClass,₹130,114,24
Kerala,Mavellikara,"BMS|SandraVallakaliCineComplex",Malayalam,21:00,GoldBalcony,₹110,143,32
Kerala,Kollam,"BMS|DhanyaRemyaKollam",Malayalam,21:00,Platinum,₹135,200,72
Kerala,Guruvayur,"PTM|DevakiCinemasGuruvayur",Malayalam,21:00,FirstClass,₹110,474,29
Kerala,Mananthavady,"PTM|MaruthiECinemas4KAtmosMananthavady",Malayalam,21:00,Sofa,₹140,42,0
Kerala,Mananthavady,"PTM|MaruthiECinemas4KAtmosMananthavady",Malayalam,21:00,Executive,₹110,156,0
Kerala,Mananthavady,"PTM|MaruthiECinemas4KAtmosMananthavady",Malayalam,21:00,Sofa,₹140,26,3
Kerala,Mananthavady,"PTM|MaruthiECinemas4KAtmosMananthavady",Malayalam,21:00,Executive,₹110,97,6
Kerala,Karunagapally,"BMS|MyCinemasHJComplexKarunagapally",Malayalam,21:00,3DClassicPack200,₹200,118,51
Kerala,Palakkad,"BMS|SathyaMovieHouse3DDolbyAtmosPalakkad",Tamil,21:00,FirstClass,₹129,527,22
Kerala,Kothamangalam,"BMS|AnnCinemaComplex4K3DDolbyAtmosRgbLaser",Malayalam,21:00,Platinum,₹150,576,112
Kerala,Kollam,"BMS|UshaACCinemaKollam",Malayalam,21:00,Thrimurthi,₹140,492,41
Kerala,Palakkad,"BMS|AromaTheatrePalakkad",Tamil,21:00,Red3D,₹159,246,43
Kerala,Palakkad,"BMS|AromaTheatrePalakkad",Tamil,21:00,Blue3D,₹140,320,9
Kerala,Adimali,"BMS|EvmMathaCinemaAdimali",Malayalam,21:00,Screen1,₹150,142,35
Kerala,Palakkad,"BMS|VCinemasSreeDeviDurgaPalakkad",Tamil,21:00,Sofa3D,₹210,89,29
Kerala,Palakkad,"BMS|VCinemasSreeDeviDurgaPalakkad",Tamil,21:00,GoldCircle3D,₹159.8,339,34
Kerala,Nenmara,"BMS|DhanalakshmiCinemasNenmara",Tamil,21:00,Standard,₹110,275,95
Kerala,Shoranur,"BMS|AnuragCinemaShoranur",Malayalam,21:00,Screen2,₹110,113,6
Kerala,Kollam,"BMS|LmCinemas4K3DDolby71Chathannoor",Malayalam,21:00,Audi13D,₹190,101,36
Kerala,Marayur,"BMS|ChandanaCinemaMarayur",Tamil,21:00,BoxLeft,₹129.19,26,0
Kerala,Marayur,"BMS|ChandanaCinemaMarayur",Tamil,21:00,BoxRight,₹129.19,24,17
Kerala,Marayur,"BMS|ChandanaCinemaMarayur",Tamil,21:00,FirstClasss,₹110,356,328
Kerala,Rajakumari,"BMS|MarBasilEvmTheatreRajakumari",Tamil,21:00,SilverA,₹129.19,178,27
Kerala,Thalassery,"BMS|LibertyParadiseThalassery",Malayalam,21:00,LittileParadise,₹129.8,500,330
Kerala,Mukkam,"PTM|RoseCinePalaceTripleBeam3DMukkam",Malayalam,21:15,Executive3DChargesInclusive,₹149.8,350,235
Kerala,Kollam,"BMS|MyCinemasRpMallKollamKerala",Malayalam,21:15,3DPremiumPackage210,₹210,96,81
Kerala,Kochi,"BMS|KairaliSreeTheaterNorthParvur",Malayalam,21:15,Platinum,₹105,338,19
Kerala,Kollam,"BMS|ParthaMovieHouses4KAtmos",Malayalam,21:15,Platinum,₹220,33,28
Kerala,Kollam,"BMS|ParthaMovieHouses4KAtmos",Malayalam,21:15,Gold,₹150,287,115
Kerala,Pathanamthitta,"BMS|TrinityMovieMaxPathanamthitta",Malayalam,21:15,Balcony,₹170,150,71
Kerala,Pathanamthitta,"BMS|TrinityMovieMaxPathanamthitta",Malayalam,21:15,Special,₹150,100,18
Kerala,Kochi,"BMS|EvmCinemaAC4KRgbLaser3DPerumbavoor",Hindi,21:15,Executive1,₹174.25,8,0
Kerala,Kochi,"BMS|EvmCinemaAC4KRgbLaser3DPerumbavoor",Hindi,21:15,Deluxe,₹149.15,390,126
Kerala,Kochi,"BMS|EvmCinemaAC4KRgbLaser3DPerumbavoor",Malayalam,21:15,Executive1,₹174.25,23,10
Kerala,Kochi,"BMS|EvmCinemaAC4KRgbLaser3DPerumbavoor",Malayalam,21:15,Deluxe,₹149.15,501,109
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,21:15,Luxury3D,₹250,15,6
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,21:15,Diamond3D,₹180,85,2
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,21:15,Gold3D,₹159.8,85,7
Kerala,Koppam,"BMS|SyndicateCinemasKoppam4KDolbyAtmosRgbLaser",Malayalam,21:15,Platinum,₹250,20,8
Kerala,Koppam,"BMS|SyndicateCinemasKoppam4KDolbyAtmosRgbLaser",Malayalam,21:15,Gold,₹129,185,75
Kerala,Kalladikode,"BMS|BalaCinemasDolbyAtmosLaserTrippleBeam3D",Malayalam,21:15,Platinum3D,₹190,17,3
Kerala,Kalladikode,"BMS|BalaCinemasDolbyAtmosLaserTrippleBeam3D",Malayalam,21:15,Gold3D,₹140,209,40
Kerala,Kozhinjampara,"BMS|GeethaCinemax2K3DKozhinjampara",Tamil,21:15,Standard,₹110,63,0
Kerala,Kozhinjampara,"BMS|GeethaCinemax2K3DKozhinjampara",Tamil,21:15,Standard,₹110,168,0
Kerala,Parappanangadi,"BMS|JayaKeralaTheatreParappanangadi",Malayalam,21:15,Standard,₹80,546,0
Kerala,Parappanangadi,"BMS|JayaKeralaTheatreParappanangadi",Malayalam,21:15,Executive,₹100,100,0
Kerala,Kochi,"BMS|AashirvadCineplexxPerumbavoor",Malayalam,21:15,Platinum,₹165,116,60
Kerala,Kochi,"BMS|AashirvadCineplexxPerumbavoor",Malayalam,21:15,Gold,₹140,260,57
Kerala,Kozhikode,"BMS|KairaliSreeTheatreKozhikode",Malayalam,21:15,Platinum,₹180,214,37
Kerala,Kozhikode,"BMS|KairaliSreeTheatreKozhikode",Malayalam,21:15,Gold,₹150,486,64
Kerala,Thrissur,"BMS|SreelakshmiCinemaAmballur4K2KLaserProjection",Malayalam,21:15,Platinum,₹150,277,4
Kerala,Kozhikode,"BMS|SurabhiCinemasKozhikode",Malayalam,21:15,BluePearl,₹210,186,47
Kerala,Erattupetta,"BMS|SuryaTheater4KDolbyAtmosErattupetta",Hindi,21:15,Silver,₹150,194,63
Kerala,Erattupetta,"BMS|SuryaTheater4KDolbyAtmosErattupetta",Malayalam,21:15,Platinum3D,₹330,20,10
Kerala,Erattupetta,"BMS|SuryaTheater4KDolbyAtmosErattupetta",Malayalam,21:15,Gold3D,₹180,294,97
Kerala,Alappuzha,"BMS|CherthalaKairaliSreeTheatre",Malayalam,21:15,Platinum,₹125,388,0
Kerala,Erattupetta,"BMS|RajansMetroACErattupetta",Malayalam,21:15,FamilyBox3D,₹190,16,0
Kerala,Erattupetta,"BMS|RajansMetroACErattupetta",Malayalam,21:15,Platinum3D,₹170,62,0
Kerala,Erattupetta,"BMS|RajansMetroACErattupetta",Malayalam,21:15,Gold3D,₹140,256,36
Kerala,Ullikkal,"BMS|SjGCinemas4KDolbyAtmosUlikkal",Malayalam,21:15,Standard3D,₹150,260,120
Kerala,Alappuzha,"BMS|ParadiseCinemaCherthala",Malayalam,21:15,Platinum,₹170,180,45
Kerala,Alappuzha,"BMS|ParadiseCinemaCherthala",Malayalam,21:15,Gold,₹150,207,30
Kerala,Kozhinjampara,"BMS|CowmalyaTheatreKozhinjampara",Tamil,21:15,Gold,₹149.8,477,29
Kerala,Thalassery,"BMS|MagicFramesDowntownMallThalassery",Malayalam,21:15,Gold3D,₹190,136,61
Kerala,Koothattukulam,"PTM|VCinema",Malayalam,21:15,Platinum,₹250,15,4
Kerala,Koothattukulam,"PTM|VCinema",Malayalam,21:15,Gold,₹160,288,27
Kerala,Tirur,"BMS|MagicFramesAnoograhaCinemasTirur",Malayalam,21:15,Recliner,₹180,16,4
Kerala,Tirur,"BMS|MagicFramesAnoograhaCinemasTirur",Malayalam,21:15,FirstClass,₹140,380,2
Kerala,Poovar,"BMS|MridhangaCineplex4KDolbyAtmosPoovar",Tamil,21:15,Balcony3D,₹230,72,4
Kerala,Poovar,"BMS|MridhangaCineplex4KDolbyAtmosPoovar",Tamil,21:15,Executive3D,₹180,288,19
Kerala,Kochi,"BMS|PanCinemasArakkunnamMulanthuruthy",Malayalam,21:15,Platinum,₹230,20,5
Kerala,Kochi,"BMS|PanCinemasArakkunnamMulanthuruthy",Malayalam,21:15,Gold,₹150,152,25
Kerala,Kattanam,"PTM|GanamTheatreComplexACKattanam",Malayalam,21:20,FirstClass,₹150,191,114
Kerala,Thalassery,"BMS|LibertyParadiseThalassery",Malayalam,21:20,Paradise,₹129.8,354,289
Kerala,Chendrapinni,"BMS|SreeMurukaMoviesACChendrapinni",Malayalam,21:30,GoldClass,₹120,258,0
Kerala,Puthoor,"BMS|ChellamTheatrePuthoor",Malayalam,21:30,Balcony,₹180,413,27
Kerala,Puthoor,"BMS|ChellamTheatrePuthoor",Malayalam,21:30,Reserved,₹155,630,3
Kerala,Thrissur,"BMS|SavithaMovieMagicKecheriThrissur",Malayalam,21:30,FirstClass,₹120,309,5
Kerala,Ponnani,"PTM|DreambigSakthiTheatrePonnani",Malayalam,21:30,Sofa,₹200,21,4
Kerala,Ponnani,"PTM|DreambigSakthiTheatrePonnani",Malayalam,21:30,Executive,₹120,240,33
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,21:30,Recliner,₹340,19,13
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,21:30,Platinum,₹160,55,48
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,21:30,Gold,₹129,222,75
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,21:30,Silver,₹80,28,0
Kerala,Thrissur,"BMS|ShadowCinemasPazhayannur",Tamil,21:30,Platinum,₹200,16,6
Kerala,Thrissur,"BMS|ShadowCinemasPazhayannur",Tamil,21:30,Gold,₹140,192,26
Kerala,Kozhikode,"BMS|RegalCinemasKozhikode",Malayalam,21:30,FirstclassSc2,₹240,165,46
Kerala,Punalur,"BMS|RamrajMovies",Malayalam,21:30,Recliner3D,₹330,8,0
Kerala,Punalur,"BMS|RamrajMovies",Malayalam,21:30,Sofa3D,₹230,46,20
Kerala,Punalur,"BMS|RamrajMovies",Malayalam,21:30,Gold3D,₹160,255,33
Kerala,Punalur,"BMS|RamrajMovies",Tamil,21:30,Recliner,₹300,21,0
Kerala,Punalur,"BMS|RamrajMovies",Tamil,21:30,Silver,₹150,147,1
Kerala,Trivandrum,"BMS|SuryaMultiplex4KDolbyAtmosNedumangad",Malayalam,21:30,Platinum,₹250,28,0
Kerala,Trivandrum,"BMS|SuryaMultiplex4KDolbyAtmosNedumangad",Malayalam,21:30,Gold,₹130,248,47
Kerala,Kannur,"BMS|LibertyCinemaKannurAmbiliTheatre",Malayalam,21:30,Recliner,₹300,21,18
Kerala,Kannur,"BMS|LibertyCinemaKannurAmbiliTheatre",Malayalam,21:30,Diamond,₹129.8,227,158
Kerala,Kochi,"BMS|ShenoysKochi",Tamil,21:30,Luxe,₹440,68,22
Kerala,Anchal,"BMS|ArchanaCinemasAcDolbyAtmosAnchalKerala",Malayalam,21:30,Recliner3D,₹280,9,4
Kerala,Anchal,"BMS|ArchanaCinemasAcDolbyAtmosAnchalKerala",Malayalam,21:30,MovieMax3D,₹160,272,13
Kerala,Ponnani,"PTM|AlankarCinemasACPonnani",Hindi,21:30,Diamond,₹120,403,47
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",Malayalam,21:30,PlatinumRecliner,₹345,31,14
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",Malayalam,21:30,Gold,₹185,96,50
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",Malayalam,21:30,Silver,₹155,291,68
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Telugu,21:30,Normal,₹170,20,20
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Telugu,21:30,Executive,₹190,43,43
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Telugu,21:30,Premium,₹210,44,44
Kerala,Manjeri,"PTM|KairaliCinemas4KDolbyAtmosManjeri",Malayalam,21:30,LuxusCircle,₹130,309,0
Kerala,Valanchery,"PTM|KarthikaMoviesAC4KDolbyAtmosValanchery",Malayalam,21:30,ReclinerCircle,₹220,19,9
Kerala,Valanchery,"PTM|KarthikaMoviesAC4KDolbyAtmosValanchery",Malayalam,21:30,UpperCircle,₹110,339,21
Kerala,Puthenvelikkara,"BMS|ManuDMaxCinemasPuthenvelikkara",Malayalam,21:30,Diamond,₹110,252,5
Kerala,Trivandrum,"BMS|KalabhavanTheatreTripleBeam3DTrivandrum",Malayalam,21:30,Platinum,₹125,135,102
Kerala,Trivandrum,"BMS|KalabhavanTheatreTripleBeam3DTrivandrum",Malayalam,21:30,Gold,₹105,275,52
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,21:30,Premium,₹350,223,44
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,21:30,Executive,₹350,51,5
Kerala,Alappuzha,"BMS|PankajTheatreAlappuzha",Malayalam,21:30,Balcony,₹129.78,339,0
Kerala,Alappuzha,"BMS|PankajTheatreAlappuzha",Malayalam,21:30,FirstClass,₹120,525,1
Kerala,Kollam,"BMS|JbCinemas4K3DNallila",Malayalam,21:30,RedBox,₹150,15,10
Kerala,Kollam,"BMS|JbCinemas4K3DNallila",Malayalam,21:30,Red,₹129.83,232,145
Kerala,Trivandrum,"BMS|GTracksScreen1Sony4KKadinamkulam",Tamil,21:30,Gold,₹130,400,17
Kerala,Trivandrum,"BMS|GangaCineHouse4KDolbyAtmosAttingal",Malayalam,21:30,Sofa,₹300,42,0
Kerala,Trivandrum,"BMS|GangaCineHouse4KDolbyAtmosAttingal",Malayalam,21:30,Balcony,₹200,126,3
Kerala,Trivandrum,"BMS|GangaCineHouse4KDolbyAtmosAttingal",Malayalam,21:30,Reserved,₹130,680,3
Kerala,Trivandrum,"PTM|SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada",Malayalam,21:30,Platinumrecliner,₹400,45,5
Kerala,Trivandrum,"PTM|SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada",Malayalam,21:30,Gold,₹180,482,372
Kerala,Trivandrum,"PTM|SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada",Malayalam,21:30,Silver,₹150,224,28
Kerala,Kunnamangalam,"PTM|MagicFramesCinemas4KDolbyAtmosKunnamangalam",Malayalam,21:30,Gold3DChargesInclusive,₹200,107,54
Kerala,Ashtamichira,"PTM|MahalakshmiDreamBigCinemas4KChristieLaserAtmosAshtamichira",Malayalam,21:30,GreenCircle3DChargesInclusive,₹140,106,17
Kerala,Kozhikode,"PTM|CrownTheatreDolbyAtmosCalicut",Malayalam,21:30,Audi13DChargesInclusive,₹200,200,20
Kerala,Kottakkal,"PTM|SangeethLumiereDolbyAtmosKottakkal",Malayalam,21:30,Executive,₹110,443,71
Kerala,Alakode,"BMS|AlakodeFilmCity4KDolbyAtmos",Malayalam,21:30,Surya,₹160,284,56
Kerala,Kozhikode,"BMS|EMaxCinemasDolbyAtmosRgbLaserCalicut",Malayalam,21:30,Audi13D,₹195,175,78
Kerala,Trivandrum,"BMS|ImpBigScreen2K3DDolbyAtmos",Tamil,21:30,UniqueCircle,₹130,370,4
Kerala,Angamaly,"BMS|FourStarMoviesManjapraAngamaly",Malayalam,21:30,Platinum3D,₹200,15,15
Kerala,Angamaly,"BMS|FourStarMoviesManjapraAngamaly",Malayalam,21:30,Gold3D,₹159,159,105
Kerala,Alappuzha,"BMS|SaniaCinemasEramalloor",Malayalam,21:30,GoldClass,₹140,197,105
Kerala,Trivandrum,"BMS|KairaliSreeNilaRgbLaser4KDolbyAtmos",Tamil,21:30,Platinum,₹125,443,83
Kerala,Ottapalam,"BMS|LakshmiPicturePalace",Malayalam,21:30,FirstClass,₹130,146,0
Kerala,Kuravilangad,"BMS|BoscoCinemasKuravilangad",Malayalam,21:30,Economy3D,₹130,14,0
Kerala,Kuravilangad,"BMS|BoscoCinemasKuravilangad",Malayalam,21:30,Executive3D,₹180,112,55
Kerala,Kuravilangad,"BMS|BoscoCinemasKuravilangad",Malayalam,21:30,Platinum3D,₹330,10,0
Kerala,Trivandrum,"BMS|SreePadmanabhaTheatre4KEastFort",Tamil,21:30,SClassRecliner,₹300,12,0
Kerala,Trivandrum,"BMS|SreePadmanabhaTheatre4KEastFort",Tamil,21:30,Balcony,₹150,229,6
Kerala,Trivandrum,"BMS|SreePadmanabhaTheatre4KEastFort",Tamil,21:30,FirstCircle,₹140,168,1
Kerala,Kuthuparamba,"BMS|BabyCinemasKuthuparamba",Malayalam,21:30,Standard,₹110,216,96
Kerala,Alappuzha,"BMS|EvmGrandCinemaCherthala",Malayalam,21:30,Platinum,₹170,91,18
Kerala,Alappuzha,"BMS|EvmGrandCinemaCherthala",Malayalam,21:30,Gold,₹150,280,58
Kerala,Kochi,"BMS|MCinemas4K3DDolbyAtmosVarapuzha",Malayalam,21:30,Audi2,₹150,182,63
Kerala,Kochi,"BMS|NewCentralTalkiesDolbyAtmos2KAnd3DThripun",Malayalam,21:30,Platinum,₹230,18,17
Kerala,Kochi,"BMS|NewCentralTalkiesDolbyAtmos2KAnd3DThripun",Malayalam,21:30,Gold,₹170,143,99
Kerala,Nooranad,"BMS|SwathyScreensNooranad",Malayalam,21:30,Premium,₹150,140,46
Kerala,Nooranad,"BMS|SwathyScreensNooranad",Malayalam,21:30,GoldPlus,₹200,12,12
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,21:30,3DGoldPackage140,₹140,204,35
Kerala,Nooranad,"BMS|SwathyScreensNooranad",Malayalam,21:30,Premium3D,₹180,310,145
Kerala,Nooranad,"BMS|SwathyScreensNooranad",Malayalam,21:30,RedPlus3D,₹230,24,21
Kerala,Thamarassery,"BMS|CityMallCinemasThamarassery",Malayalam,21:30,Platinum,₹260,8,6
Kerala,Thamarassery,"BMS|CityMallCinemasThamarassery",Malayalam,21:30,Gold,₹160,102,29
Kerala,Manjeri,"BMS|DevakiCinemaxManjeri",Malayalam,21:30,Balcony,₹150,120,82
Kerala,Manjeri,"BMS|DevakiCinemaxManjeri",Malayalam,21:30,FirstClass,₹100,279,241
Kerala,Shoranur,"BMS|MLalAashirvadCineplexxShoranur",Malayalam,21:30,Recliner,₹350,27,3
Kerala,Shoranur,"BMS|MLalAashirvadCineplexxShoranur",Malayalam,21:30,Sofa,₹200,82,10
Kerala,Shoranur,"BMS|MLalAashirvadCineplexxShoranur",Malayalam,21:30,Platinum,₹140,308,36
Kerala,Kayamkulam,"BMS|SvCinemasKayamkulam",Malayalam,21:30,Standard3D,₹180,108,49
Kerala,Kochi,"BMS|KavithaTheatre4K3DDolby71Ernakulam",Malayalam,21:30,GoldCircle,₹160,306,68
Kerala,Kochi,"BMS|KavithaTheatre4K3DDolby71Ernakulam",Malayalam,21:30,SilverCircle,₹140,770,139
Kerala,Kochi,"BMS|KavithaTheatre4K3DDolby71Ernakulam",Malayalam,21:30,Sofa,₹250,23,5
Kerala,Edappal,"BMS|SaradaMoviesEdappal",Malayalam,21:30,Platinum,₹110,270,32
Kerala,Pulluvila,"BMS|SaMultiplex4KDolbyAtmosPulluvila",Malayalam,21:30,Platinum,₹250,26,0
Kerala,Pulluvila,"BMS|SaMultiplex4KDolbyAtmosPulluvila",Malayalam,21:30,Gold,₹150,216,26
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,21:30,Sofa,₹250,46,9
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,21:30,Platinum,₹150,130,58
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,21:30,GoldenClass,₹110,238,65
Kerala,Kozhikode,"PTM|MagicFramesApsara4KDolbyAtmosCalicut",Malayalam,21:30,Balcony,₹180,140,-22
Kerala,Kozhikode,"PTM|MagicFramesApsara4KDolbyAtmosCalicut",Malayalam,21:30,FirstClass,₹150,680,-15
Kerala,Ottapalam,"PTM|LadderCinemasOttapalam",Malayalam,21:30,Recliner,₹450,28,14
Kerala,Ottapalam,"PTM|LadderCinemasOttapalam",Malayalam,21:30,Executive,₹150,444,130
Kerala,Kozhikode,"PTM|CrownTheatreDolbyAtmosCalicut",Malayalam,21:30,Audi13DChargesInclusive,₹200,200,20
Kerala,Pathanamthitta,"BMS|UpasanaTheatreRanni",Malayalam,21:30,GoldClass,₹110,240,3
Kerala,Haripad,"BMS|SnTheatreHaripad",Malayalam,21:30,Screen2,₹110,259,29
Kerala,Kalady,"BMS|DreambigJawaharCinemasKalady",Malayalam,21:30,Sofa,₹180,14,2
Kerala,Kalady,"BMS|DreambigJawaharCinemasKalady",Malayalam,21:30,Gold,₹160,40,0
Kerala,Kalady,"BMS|DreambigJawaharCinemasKalady",Malayalam,21:30,Silver,₹129,180,0
Kerala,Karunagapally,"BMS|KrishnaACKarunagappally2KDolby71",Malayalam,21:30,Platinum,₹170,54,4
Kerala,Karunagapally,"BMS|KrishnaACKarunagappally2KDolby71",Malayalam,21:30,Gold,₹125,251,59
Kerala,Trivandrum,"BMS|ThapasyaCineHouseAttingal",Malayalam,21:30,Balcony,₹150,188,0
Kerala,Trivandrum,"BMS|ThapasyaCineHouseAttingal",Malayalam,21:30,Circle,₹130,451,5
Kerala,Thriprayar,"BMS|VbCinemas4KRgbLaserAtmosThriprayar",Malayalam,21:30,Gold3D,₹230,48,16
Kerala,Thriprayar,"BMS|VbCinemas4KRgbLaserAtmosThriprayar",Malayalam,21:30,Royal3D,₹200,96,28
Kerala,Thriprayar,"BMS|VbCinemas4KRgbLaserAtmosThriprayar",Malayalam,21:30,Club3D,₹159.8,112,13
Kerala,Thriprayar,"BMS|VbCinemas4KRgbLaserAtmosThriprayar",Malayalam,21:30,Lounger3D,₹230,14,0
Kerala,Thriprayar,"BMS|VbCinemas4KRgbLaserAtmosThriprayar",Malayalam,21:30,Reclainer3D,₹330,16,3
Kerala,Trivandrum,"BMS|SwaramLayamCinemasKattakada",Malayalam,21:30,Layam3D,₹159.8,143,29
Kerala,Alathur,"BMS|SnehaCinemaACAlathur",Tamil,21:30,Sofa3D,₹200,18,5
Kerala,Alathur,"BMS|SnehaCinemaACAlathur",Tamil,21:30,Platinum3D,₹170,160,52
Kerala,Alathur,"BMS|SnehaCinemaACAlathur",Tamil,21:30,Lounge3D,₹180,14,0
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,21:30,Recliner,₹310,13,7
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,21:30,Platinum,₹180,72,34
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,21:30,Gold,₹160,106,4
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,21:30,PlatinumFamilyCircle,₹135,96,0
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,21:30,Platinum,₹135,136,0
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,21:30,GoldFamilyCircle,₹125,94,0
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,21:30,Gold,₹125,294,0
Kerala,Kozhikode,"PTM|MallikaPlexDolbyAtmosCalicut",Malayalam,21:30,Executive,₹140,244,25
Kerala,Adoor,"PTM|SmithaTheatreUfoDtsAdoor",Malayalam,21:30,Reserved,₹90,399,333
Kerala,Edappal,"PTM|GovindaCinemasUnipolarBeam3DEdappal",Malayalam,21:30,ReclineCircle,₹250,4,4
Kerala,Edappal,"PTM|GovindaCinemasUnipolarBeam3DEdappal",Malayalam,21:30,FamilyCircle,₹130,92,23
Kerala,Edappal,"PTM|GovindaCinemasUnipolarBeam3DEdappal",Malayalam,21:30,Diamond,₹110,194,27
Kerala,Guruvayur,"PTM|MagicFramesJayashree2K71Guruvayur",Malayalam,21:30,Diamond,₹129.55,171,17
Kerala,Guruvayur,"PTM|MagicFramesJayashree2K71Guruvayur",Malayalam,21:30,Gold,₹110,358,21
Kerala,Kottakkal,"PTM|SangeethLumiereDolbyAtmosKottakkal",Malayalam,21:30,Executive,₹129.8,212,172
Kerala,Trivandrum,"BMS|HarisreeTheatre4K3DDolby71Kazhakuttom",Malayalam,21:30,Platinum,₹129.8,565,32
Kerala,Kollam,"BMS|NvpCinemaACOyoor4K3D",Malayalam,21:30,Balcony,₹150,67,27
Kerala,Kollam,"BMS|NvpCinemaACOyoor4K3D",Malayalam,21:30,FirstClass,₹130,314,2
Kerala,Thrissur,"BMS|BrahmakulamTheatre2KDolby71Kanjany",Malayalam,21:30,Balcony,₹140,66,2
Kerala,Thrissur,"BMS|BrahmakulamTheatre2KDolby71Kanjany",Malayalam,21:30,LuxuryCircle,₹120,395,6
Kerala,Mattannur,"BMS|MagicFramesSahinaCinemasMattannur",Malayalam,21:30,Audi2,₹129.78,144,23
Kerala,Peringamala,"BMS|AswathyCineplusPeringamala",Tamil,21:30,Platinum3D,₹280,30,3
Kerala,Peringamala,"BMS|AswathyCineplusPeringamala",Tamil,21:30,Executive3D,₹180,417,24
