District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Ernakulam,GCinemasFortKochi4KDolbyAtmos,Malayalam,14:00,Gold,₹150,182,0
Ernakulam,PvrOberonMallKochi,Malayalam,14:00,ClassicPlus,₹160,81,35
Ernakulam,PvrOberonMallKochi,Malayalam,14:00,Classic,₹140,36,0
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Malayalam,14:00,Platinum,₹140,90,3
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Malayalam,14:00,Gold,₹130,160,0
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Malayalam,14:00,Silver,₹110,40,0
Malappuram,IllamCinemas4KDolbyAtmosPandikkad,Malayalam,14:00,DiamondCircle,₹129.8,182,0
Ernakulam,MyCinemasRedCarpetKariyad,Malayalam,14:15,GoldLounge,₹280,32,2
Ernakulam,MyCinemasRedCarpetKariyad,Malayalam,14:15,ExecutiveOffline,₹150,96,4
Kottayam,AbhilashTheatre4KKottayam,Malayalam,14:15,Royal,₹180,16,3
Kottayam,AbhilashTheatre4KKottayam,Malayalam,14:15,Platinum,₹150,252,2
Kottayam,AbhilashTheatre4KKottayam,Malayalam,14:15,Gold,₹130,413,2
Kottayam,AbhilashTheatre4KKottayam,Malayalam,14:15,Silver,₹110,54,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Malayalam,14:15,Recliner,₹310,11,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Malayalam,14:15,Platinum,₹180,39,5
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Malayalam,14:15,Gold,₹160,105,2
Alappuzha,KairaliSreeTheaterAlappuzha,Malayalam,14:15,Platinum,₹125,305,0
Malappuram,AiswaryaMoviesAC4KDolby3DPonnani,Malayalam,14:30,Platinum,₹110,344,73
Palakkad,KairaliSreeTheatreChittur,Malayalam,14:30,Platinum,₹105,234,0
Kozhikode,KairaliSreeTheatreKozhikode,Malayalam,14:30,SreeGold,₹150,311,4
Alappuzha,DreambigPrathibaTheatreMavelikkara,Malayalam,14:30,Balcony,₹150,204,0
Alappuzha,DreambigPrathibaTheatreMavelikkara,Malayalam,14:30,FirstClass,₹120,421,0
Alappuzha,SvCinemasKayamkulam,Malayalam,14:30,Standard,₹150,108,1
Kozhikode,ArcCoronation4KDolbyAtmos,Malayalam,14:30,Elite,₹160,146,15
Palakkad,PriyadarsiniCinema,Malayalam,14:30,Executive,₹180,68,5
Palakkad,PriyadarsiniCinema,Malayalam,14:30,Dress,₹110,368,2
Palakkad,CheloorGrandCinemasCherpulassery,Malayalam,14:30,Diamond,₹140,20,0
Palakkad,CheloorGrandCinemasCherpulassery,Malayalam,14:30,Gold,₹125,162,0
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,14:30,Recliner,₹290,17,5
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,14:30,Silver,₹129.7,215,28
Malappuram,MallikaPlexRachanaNaveenMalappuram,Malayalam,14:30,Sofa,₹200,11,0
Malappuram,MallikaPlexRachanaNaveenMalappuram,Malayalam,14:30,Executive,₹129.8,140,0
Kollam,PranavamACCinemas4KKollam,Malayalam,14:30,UpperCircle,₹150,187,11
Kollam,PranavamACCinemas4KKollam,Malayalam,14:30,SpecialCircle,₹140,364,0
Palakkad,BalaCinemasDolbyAtmosLaserTrippleBeam3D,Malayalam,14:30,Platinum,₹160,14,0
Palakkad,BalaCinemasDolbyAtmosLaserTrippleBeam3D,Malayalam,14:30,Gold,₹110,133,0
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,14:30,Recliner,₹380,17,0
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,14:30,Platinum,₹220,51,0
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,14:30,Gold,₹200,111,0
Kasaragod,VgmMultiplexAC2K71Dolby,Malayalam,14:30,VgmRed,₹190,161,16
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,14:45,Platinum,₹250,20,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,14:45,Gold,₹129,185,4
Malappuram,LadderCinemasIndianMall,Malayalam,14:45,Executive,₹150,80,11
Kozhikode,SurabhiCinemasKozhikode,Malayalam,14:45,RedRuby,₹180,106,10
Idukki,AiswaryaCinemasKattappana,Malayalam,15:00,Diamond,₹129,172,0
Kollam,LmCinemas4K3DDolby71Chathannoor,Malayalam,15:00,Audi2,₹170,101,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Recliner,₹390,27,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Premium,₹190,165,19
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Executive,₹100,40,0
Thrissur,DeepaCinema2K111Viyyur,Malayalam,15:00,LuxurySuit,₹250,16,7
Thrissur,DeepaCinema2K111Viyyur,Malayalam,15:00,Platinum,₹129,296,7
Thrissur,GanamCinemasThrissur,Malayalam,15:00,BlueCircle,₹120,340,4
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,15:05,Silver,₹200,28,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,15:05,Gold,₹220,84,10
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,15:05,Platinum,₹240,42,1
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,15:05,Recliner,₹400,12,1
Alappuzha,CCinemasChengannur,Malayalam,15:30,Chimmy,₹150,135,11
Kannur,MagicFramesDowntownMallThalassery,Malayalam,15:45,Gold,₹140,135,6
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,16:00,Nakshatra,₹160,212,9
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Malayalam,16:15,Executive,₹150,145,9
Ernakulam,PvrForumMallKochi,Malayalam,16:25,Recliner,₹400,10,8
Ernakulam,PvrForumMallKochi,Malayalam,16:25,Elite,₹170,94,19
Ernakulam,PvrForumMallKochi,Malayalam,16:25,Prime,₹160,48,0
Ernakulam,PvrForumMallKochi,Malayalam,16:25,Classic,₹150,32,0
Kannur,CrownCinema2KDolbyTaliparamba,Malayalam,16:30,Crown,₹130,201,22
Thrissur,InoxSobhaCityMall,Malayalam,16:30,RoyalRecliner,₹290,10,4
Thrissur,InoxSobhaCityMall,Malayalam,16:30,Club,₹170,155,4
Thrissur,InoxSobhaCityMall,Malayalam,16:30,Royal,₹170,32,18
Thrissur,InoxSobhaCityMall,Malayalam,16:30,Executive,₹130,26,0
Wayanad,MintCinemasAC2K3DSulthanBathery,Malayalam,16:30,Platinum,₹129.7,74,0
Wayanad,MintCinemasAC2K3DSulthanBathery,Malayalam,16:30,Gold,₹110,107,0
Kozhikode,CityMallCinemasThamarassery,Malayalam,16:30,Platinum,₹260,9,0
Kozhikode,CityMallCinemasThamarassery,Malayalam,16:30,Gold,₹160,78,0
Kannur,SumangaliCinemasAnnurRoad,Malayalam,16:30,GoldenCircle,₹130,192,1
Kozhikode,KirthiMudra4KRgbLaserDolbyAtmos,Malayalam,16:30,Sofa,₹200,16,0
Kozhikode,KirthiMudra4KRgbLaserDolbyAtmos,Malayalam,16:30,Gold,₹129.8,182,8
Trivandrum,PvrLuluTrivandrum,Malayalam,16:40,LuxePrime,₹400,18,8
Trivandrum,PvrLuluTrivandrum,Malayalam,16:40,Luxe,₹300,24,16
Ernakulam,ShenoysKochi,Malayalam,16:45,Lounge,₹250,26,26
Ernakulam,ShenoysKochi,Malayalam,16:45,Diamond,₹180,88,88
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,16:50,Normal,₹200,27,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,16:50,Executive,₹220,78,14
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,16:50,Premium,₹240,41,7
Ernakulam,ShenoysKochi,Malayalam,17:00,Lounge,₹250,26,0
Ernakulam,ShenoysKochi,Malayalam,17:00,Diamond,₹180,88,0
Ernakulam,GCinemasFortKochi4KDolbyAtmos,Malayalam,17:00,Gold,₹150,182,2
Kannur,AuraCinemasMattannur,Malayalam,17:00,Executive,₹130,137,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,17:15,Normal,₹140,34,3
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,17:15,Executive,₹160,70,3
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,17:15,Premium,₹180,177,27
Kasaragod,VgmMultiplexAC2K71Dolby,Malayalam,17:15,VgmRed,₹190,161,22
Palakkad,ThankarajTheatreKollengode,Malayalam,17:50,FirstClass,₹110,297,151
Kozhikode,KairaliSreeTheatreKozhikode,Malayalam,18:00,SreeGold,₹150,311,15
Alappuzha,DreambigPrathibaTheatreMavelikkara,Malayalam,18:00,Balcony,₹150,204,4
Alappuzha,DreambigPrathibaTheatreMavelikkara,Malayalam,18:00,FirstClass,₹120,421,0
Alappuzha,KairaliSreeTheaterAlappuzha,Malayalam,18:00,Platinum,₹125,305,3
Ernakulam,EvmCinemaACRgbLaser3DPerumbavoor,Malayalam,18:00,Executive1,₹174.25,4,0
Ernakulam,EvmCinemaACRgbLaser3DPerumbavoor,Malayalam,18:00,Deluxe,₹149.15,98,3
Palakkad,PriyadarsiniCinema,Malayalam,18:00,Executive,₹180,68,0
Palakkad,PriyadarsiniCinema,Malayalam,18:00,Dress,₹110,368,0
Palakkad,CheloorGrandCinemasCherpulassery,Malayalam,18:00,Diamond,₹140,20,0
Palakkad,CheloorGrandCinemasCherpulassery,Malayalam,18:00,Gold,₹125,162,2
Kottayam,AbhilashTheatre4KKottayam,Malayalam,18:00,Royal,₹180,16,5
Kottayam,AbhilashTheatre4KKottayam,Malayalam,18:00,Platinum,₹150,252,6
Kottayam,AbhilashTheatre4KKottayam,Malayalam,18:00,Gold,₹130,413,8
Kottayam,AbhilashTheatre4KKottayam,Malayalam,18:00,Silver,₹110,54,0
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Malayalam,18:00,Platinum,₹140,90,27
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Malayalam,18:00,Gold,₹130,160,0
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Malayalam,18:00,Silver,₹110,40,1
Trivandrum,KairaliSreeNilaRgbLaser4KDolbyAtmos,Malayalam,18:15,Platinum,₹125,310,18
Idukki,GCinemaxMultiplex,Malayalam,18:15,Audi2,₹150,155,8
Pathanamthitta,TrinityMovieMaxPathanamthitta,Malayalam,18:15,Special,₹130,110,22
Ernakulam,DreambigJawaharCinemasKalady,Malayalam,18:15,Sofa,₹180,14,0
Ernakulam,DreambigJawaharCinemasKalady,Malayalam,18:15,Gold,₹160,40,0
Ernakulam,DreambigJawaharCinemasKalady,Malayalam,18:15,Silver,₹129,180,0
Thrissur,GanamCinemasThrissur,Malayalam,18:15,BlueCircle,₹120,340,12
Idukki,AiswaryaCinemasKattappana,Malayalam,18:30,Diamond,₹129,172,1
Trivandrum,KalabhavanTheatreTripleBeam3DTrivandrum,Malayalam,18:30,Platinum,₹125,135,86
Trivandrum,KalabhavanTheatreTripleBeam3DTrivandrum,Malayalam,18:30,Gold,₹105,275,64
Thrissur,ShadowCinemasPazhayannur,Malayalam,18:30,Platinum,₹200,15,0
Thrissur,ShadowCinemasPazhayannur,Malayalam,18:30,Gold,₹140,228,0
Ernakulam,DharsanaCinemaComplexPiravom,Malayalam,18:30,Platinum,₹160,74,1
Ernakulam,DharsanaCinemaComplexPiravom,Malayalam,18:30,Gold,₹140,88,0
Ernakulam,DharsanaCinemaComplexPiravom,Malayalam,18:30,Silver,₹80,22,0
Kollam,LmCinemas4K3DDolby71Chathannoor,Malayalam,18:30,Audi2,₹170,101,0
Palakkad,KairaliSreeTheatreChittur,Malayalam,18:30,Platinum,₹105,234,7
Thrissur,SreelakshmiCinemaAmballur4K2KLaserProjection,Malayalam,18:30,Gold,₹150,145,16
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,18:30,Recliner,₹340,17,12
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,18:30,Platinum,₹160,45,7
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,18:30,Gold,₹129,149,7
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,18:30,Silver,₹80,21,0
Alappuzha,SvCinemasKayamkulam,Malayalam,18:30,Standard,₹150,108,0
Kollam,RevathyCinemaxRgbRealLaserParippally,Malayalam,18:30,Platinum,₹250,28,4
Kollam,RevathyCinemaxRgbRealLaserParippally,Malayalam,18:30,Gold,₹150,181,0
Kannur,DevCinemasKanichar,Malayalam,18:30,Screen2,₹129.8,189,0
Trivandrum,DreamsAttingal,Malayalam,18:30,Recliner,₹350,11,0
Trivandrum,DreamsAttingal,Malayalam,18:30,Sofa,₹200,60,5
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,18:30,Recliner,₹290,17,3
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,18:30,Silver,₹129.7,215,25
Ernakulam,KairaliSreeTheaterNorthParvur,Malayalam,18:30,Platinum,₹105,245,11
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,18:30,SofaSeat,₹265,21,5
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,18:30,Platinum,₹165,68,7
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,18:30,Gold,₹140,124,2
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,18:30,Silver,₹90,20,0
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,18:30,Recliner,₹380,17,0
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,18:30,Platinum,₹220,51,2
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,18:30,Gold,₹200,111,0
Thrissur,SimlaMovies2KDolby71Kanjany,Malayalam,18:30,Balcony,₹140,175,28
Thrissur,SimlaMovies2KDolby71Kanjany,Malayalam,18:30,LuxuryCircle,₹120,68,8
Ernakulam,VCinema,Malayalam,18:30,Gold,₹170,46,0
Ernakulam,VCinema,Malayalam,18:30,Silver,₹150,104,0
Malappuram,LadderCinemasIndianMall,Malayalam,18:30,Executive,₹150,80,6
Palakkad,LadderCinemasOttapalam,Malayalam,18:30,Executive,₹150,214,7
Malappuram,AiswaryaMoviesAC4KDolby3DPonnani,Malayalam,18:30,Platinum,₹110,344,65
Alappuzha,EvmGrandCinemaCherthala,Malayalam,18:45,Platinum,₹170,52,5
Alappuzha,EvmGrandCinemaCherthala,Malayalam,18:45,Gold,₹150,308,31
Kozhikode,SurabhiCinemasKozhikode,Malayalam,18:45,RedRuby,₹180,106,11
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,18:45,Luxury,₹220,15,4
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,18:45,Diamond,₹150,85,0
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,18:45,Gold,₹129.8,85,0
Kottayam,VelvetViewCinemasKumarakom,Malayalam,19:00,Platinum,₹250,14,2
Kottayam,VelvetViewCinemasKumarakom,Malayalam,19:00,Gold,₹150,124,6
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,19:00,Platinum,₹250,12,0
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,19:00,Gold,₹150,117,13
Ernakulam,ShenoysKochi,Malayalam,19:00,Lounge,₹250,26,6
Ernakulam,ShenoysKochi,Malayalam,19:00,Diamond,₹180,88,12
Thrissur,ChembakasseryCinemas4K3DDolbyAtmos,Malayalam,19:00,RoyalCircle,₹129.8,270,0
Kottayam,MyCinemasThalayolaparambuKerala,Malayalam,19:00,Gold,₹110,144,8
Kannur,BabyCinemasKuthuparamba,Malayalam,19:00,Standard,₹110,216,6
Kottayam,UgmCinemasEttumanoor,Malayalam,19:00,Platinum,₹250,16,0
Kottayam,UgmCinemasEttumanoor,Malayalam,19:00,Gold,₹150,160,28
Thrissur,DeepaCinema2K111Viyyur,Malayalam,19:00,LuxurySuit,₹250,16,0
Thrissur,DeepaCinema2K111Viyyur,Malayalam,19:00,Platinum,₹129,296,10
Palakkad,BalaCinemasDolbyAtmosLaserTrippleBeam3D,Malayalam,19:00,Platinum,₹160,14,3
Palakkad,BalaCinemasDolbyAtmosLaserTrippleBeam3D,Malayalam,19:00,Gold,₹110,133,1
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Malayalam,19:00,Platinum,₹100,151,29
Kozhikode,MagicFramesCinemas4KDolbyAtmosKunnamangalam,Malayalam,19:00,Gold,₹180,130,0
Malappuram,IllamCinemas4KDolbyAtmosPandikkad,Malayalam,19:00,DiamondCircle,₹129.8,182,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,19:15,Platinum,₹250,20,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,19:15,Gold,₹129,185,14
Palakkad,MagicFramesCinemasPattambi,Malayalam,19:15,Gold,₹180,112,0
Palakkad,MagicFramesCinemasPattambi,Malayalam,19:15,Silver,₹150,57,0
Kozhikode,CityMallCinemasThamarassery,Malayalam,19:15,Platinum,₹260,9,1
Kozhikode,CityMallCinemasThamarassery,Malayalam,19:15,Gold,₹160,78,5
Trivandrum,ArtechCinemasTrivandrum,Malayalam,19:15,Platinum,₹190,106,4
Trivandrum,ArtechCinemasTrivandrum,Malayalam,19:15,Silver,₹170,90,2
Kannur,MagicFramesDowntownMallThalassery,Malayalam,19:15,Gold,₹140,131,22
Idukki,AashirvadCineplexxThodupuzha,Malayalam,19:15,Platinum,₹210,19,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,19:15,Gold,₹185,73,5
Idukki,AashirvadCineplexxThodupuzha,Malayalam,19:15,Silver,₹155,124,0
Kollam,MyCinemasHJComplexKarunagapally,Malayalam,19:20,ClassicOffline,₹150,194,8
Trivandrum,PvrLuluTrivandrum,Malayalam,19:25,Recliner,₹300,7,3
Trivandrum,PvrLuluTrivandrum,Malayalam,19:25,Prime,₹160,68,23
Trivandrum,PvrLuluTrivandrum,Malayalam,19:25,Classic,₹140,104,2
Kannur,CrownCinema2KDolbyTaliparamba,Malayalam,19:30,Crown,₹130,201,17
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Malayalam,19:30,Executive,₹150,119,15
Ernakulam,MyCinemasKsrtComplexAngamalyKerala,Malayalam,19:30,GoldOffline,₹130,202,16
Kollam,MyCinemasRpMallKollamKerala,Malayalam,19:30,PremiumOffline,₹180,108,10
Kannur,SumangaliCinemasAnnurRoad,Malayalam,19:30,GoldenCircle,₹130,192,6
Kozhikode,MallikaPlexDolbyAtmosCalicut,Malayalam,19:30,Executive,₹140,162,6
Kozhikode,BmCinemasKakkattil,Malayalam,19:30,Executive,₹110,167,0
Malappuram,MallikaPlexRachanaNaveenMalappuram,Malayalam,19:30,Sofa,₹200,11,0
Malappuram,MallikaPlexRachanaNaveenMalappuram,Malayalam,19:30,Executive,₹129.8,140,0
Ernakulam,PvrLuluKochi,Malayalam,19:45,Recliner,₹400,14,14
Ernakulam,PvrLuluKochi,Malayalam,19:45,Prime,₹160,125,41
Ernakulam,PvrLuluKochi,Malayalam,19:45,ClassicPlus,₹140,108,14
Ernakulam,PvrLuluKochi,Malayalam,19:45,Classic,₹110,54,0
Kasaragod,VgmMultiplexAC2K71Dolby,Malayalam,19:45,VgmRed,₹190,161,16
Ernakulam,GCinemasFortKochi4KDolbyAtmos,Malayalam,20:00,Gold,₹150,182,9
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,20:00,Normal,₹140,34,6
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,20:00,Executive,₹160,70,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,20:00,Premium,₹180,177,12
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,20:00,Recliner,₹390,27,6
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,20:00,Premium,₹190,165,18
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,20:00,Executive,₹100,40,0
Palakkad,ThankarajTheatreKollengode,Malayalam,20:50,FirstClass,₹110,594,302
Thrissur,ShadowCinemasPazhayannur,Malayalam,21:00,Platinum,₹200,15,0
Thrissur,ShadowCinemasPazhayannur,Malayalam,21:00,Gold,₹140,228,5
Palakkad,PriyadarsiniCinema,Malayalam,21:00,Executive,₹180,68,0
Palakkad,PriyadarsiniCinema,Malayalam,21:00,Dress,₹110,368,0
Palakkad,CheloorGrandCinemasCherpulassery,Malayalam,21:00,Diamond,₹140,20,0
Palakkad,CheloorGrandCinemasCherpulassery,Malayalam,21:00,Gold,₹125,162,2
