District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Idukki,AashirvadCineplexxThodupuzha,Malayalam,21:30,Gold,₹185,11,2
Idukki,AashirvadCineplexxThodupuzha,Malayalam,21:30,Silver,₹155,91,0
Trivandrum,GangaCineHouse4KDolbyAtmosAttingal,Malayalam,21:30,Kavery,₹130,465,0
Malappuram,KarthikaMoviesAC4KDolbyAtmosValanchery,Malayalam,21:30,PearlCircle,₹110,645,12
Thrissur,SurabhiMovies4K3DChalakudy,Malayalam,21:30,Box,₹139,60,60
Thrissur,SurabhiMovies4K3DChalakudy,Malayalam,21:30,Gold,₹129,885,117
Kollam,MyCinemasRpMallKollamKerala,Malayalam,21:45,PremiumOffline,₹180,108,2
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Malayalam,21:45,Reclainer,₹300,8,3
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Malayalam,21:45,Gold,₹200,34,0
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Malayalam,21:45,Royal,₹170,68,9
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Malayalam,21:45,Club,₹129.8,69,13
Malappuram,DreambigSakthiTheatrePonnani,Malayalam,21:45,Executive,₹120,456,0
Kozhikode,ArcCoronation4KDolbyAtmos,Malayalam,22:00,Elite,₹160,146,22
Malappuram,LeenaTheatre4K3DDolbyAtmosKottakkal,Malayalam,22:00,Executive,₹129.8,309,5
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Malayalam,22:00,Platinum,₹100,222,50
Kasaragod,MoviemaxCircleKasaragod,Malayalam,22:30,Max3,₹129.8,289,4
Kasaragod,KaveriCinemasACDtsDolbyKarmamthody,Malayalam,22:30,Standard,₹110,145,0
Trivandrum,PvrLuluTrivandrum,Malayalam,22:30,Recliner,₹300,8,2
Trivandrum,PvrLuluTrivandrum,Malayalam,22:30,Prime,₹160,84,17
Trivandrum,PvrLuluTrivandrum,Malayalam,22:30,Classic,₹140,88,3
Kottayam,PuthettuCinemasPala,,14:00,GoldsofaSlider,₹254,44,0
Kottayam,PuthettuCinemasPala,,14:00,DiamondfamilyCouch,₹304,12,0
Kottayam,PuthettuCinemasPala,,14:00,Silver,₹204,128,0
Kottayam,PuthettuCinemasPala,,19:30,GoldsofaSlider,₹254,44,0
Kottayam,PuthettuCinemasPala,,19:30,DiamondfamilyCouch,₹304,12,0
Kottayam,PuthettuCinemasPala,,19:30,Silver,₹204,128,0
Kannur,SavithaTheatreKannur,Malayalam,14:30,Melody,₹177,265,3
Kannur,SavithaTheatreKannur,Malayalam,17:30,Melody,₹177,265,0
Kannur,SavithaTheatreKannur,Malayalam,20:30,Melody,₹177,265,7
