District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kozhikode,MallikaPlexDolbyAtmosCalicut,Malayalam,17:00,Executive,₹140,162,6
Kollam,MyCinemasRpMallKollamKerala,Malayalam,17:15,PremiumOffline,₹180,108,18
Ernakulam,MyCinemasRedCarpetKariyad,Malayalam,17:40,GoldLounge,₹280,32,6
Ernakulam,MyCinemasRedCarpetKariyad,Malayalam,17:40,ExecutiveOffline,₹150,96,0
Wayanad,MaruthiECinemas4KAtmosMananthavady,Malayalam,17:45,Sofa,₹140,42,0
Wayanad,MaruthiECinemas4KAtmosMananthavady,Malayalam,17:45,Executive,₹110,156,0
Trivandrum,MridhangaCineplex4KDolbyAtmosPoovar,Malayalam,18:00,Executive,₹150,130,0
Thrissur,RamdasMovieHouseThrissur,Malayalam,18:00,DiamondCircle,₹150,51,0
Thrissur,RamdasMovieHouseThrissur,Malayalam,18:00,PearlCircle,₹110,245,25
Kannur,LibertyParadiseThalassery,Malayalam,18:00,Suite,₹129.8,324,252
Thrissur,ThalamTheatreWadakkanchery,Malayalam,18:15,Luxury,₹129.75,114,14
Kollam,RevathyCinemaxRgbRealLaserParippally,Malayalam,18:15,Platinum,₹250,34,0
Kollam,RevathyCinemaxRgbRealLaserParippally,Malayalam,18:15,Gold,₹150,234,0
Kottayam,BoscoCinemasKuravilangad,Malayalam,18:15,Economy,₹100,14,0
Kottayam,BoscoCinemasKuravilangad,Malayalam,18:15,Executive,₹150,123,0
Kottayam,BoscoCinemasKuravilangad,Malayalam,18:15,Gold,₹200,6,0
Palakkad,KrishnaCineplex4KRgbLaser3DDolbyAtmos,Malayalam,18:15,StarCircle,₹110,123,0
Kollam,MinervaEmpireCinemazChandamukku,Malayalam,18:30,Executive,₹200,13,0
Kollam,MinervaEmpireCinemazChandamukku,Malayalam,18:30,Diamond,₹129.83,210,0
Trivandrum,NewTheatre4KRgbLaserDolbyAtmosTrivandrum,Malayalam,18:30,Elite,₹150,173,5
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,18:30,Nakshatra,₹160,212,0
Ernakulam,PadmaCinemaKochi,Malayalam,18:30,Platinum,₹160,178,17
Alappuzha,ParadiseCinemaCherthala,Malayalam,18:30,Gold,₹150,204,0
Alappuzha,SvCinemasKayamkulam,Malayalam,18:30,Standard,₹150,94,0
Malappuram,SreekumarAndPavithraTheatreAC2K,Malayalam,18:30,FirstClass,₹110,334,0
Kollam,PranavamACCinemas4KKollam,Malayalam,18:30,UpperCircle,₹150,187,11
Kollam,PranavamACCinemas4KKollam,Malayalam,18:30,SpecialCircle,₹140,364,57
Ernakulam,CentralTalkies2K3DDolbyAtmosThrippunithura,Malayalam,18:30,Gold,₹170,129,7
Kollam,JbCinemas4K3DNallila,Malayalam,18:30,Blue,₹129.83,242,4
Trivandrum,StarCinemaDolby71Varkala,Malayalam,18:45,SpecialClass,₹140,236,1
Thrissur,InoxSobhaCityMall,Malayalam,18:50,RoyalRecliner,₹290,10,3
Thrissur,InoxSobhaCityMall,Malayalam,18:50,Club,₹170,63,0
Thrissur,InoxSobhaCityMall,Malayalam,18:50,Royal,₹170,28,12
Thrissur,InoxSobhaCityMall,Malayalam,18:50,Executive,₹130,22,0
Ernakulam,MajesticTheatreNarakkal,Malayalam,19:00,Elite,₹125,143,1
Ernakulam,MajesticTheatreNarakkal,Malayalam,19:00,Executive,₹170,12,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,19:15,Silver,₹200,26,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,19:15,Gold,₹220,65,21
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,19:15,Platinum,₹240,40,2
Ernakulam,PvrLuluKochi,Malayalam,19:15,Recliner,₹300,9,0
Ernakulam,PvrLuluKochi,Malayalam,19:15,Prime,₹160,64,22
Ernakulam,PvrLuluKochi,Malayalam,19:15,ClassicPlus,₹140,91,11
Ernakulam,PvrLuluKochi,Malayalam,19:15,Classic,₹110,39,0
Ernakulam,MyCinemasRedCarpetKariyad,Malayalam,19:15,GoldLounge,₹280,32,9
Ernakulam,MyCinemasRedCarpetKariyad,Malayalam,19:15,ExecutiveOffline,₹150,96,17
Kasaragod,MoviemaxCircleKasaragod,Malayalam,19:30,Max2,₹129.8,195,12
Alappuzha,PanCinemasAlappuzha,Malayalam,19:30,Platinum,₹250,37,0
Alappuzha,PanCinemasAlappuzha,Malayalam,19:30,Gold,₹180,136,1
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,19:30,Platinum,₹250,20,2
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,19:30,Gold,₹129,185,6
Kozhikode,KirthiMudra4KRgbLaserDolbyAtmos,Malayalam,19:30,Sofa,₹200,16,0
Kozhikode,KirthiMudra4KRgbLaserDolbyAtmos,Malayalam,19:30,Gold,₹129.8,182,23
Ernakulam,JmMoviesJoshMallMookkannoorAngamaly,Malayalam,19:30,Gold,₹129,126,126
Ernakulam,JmMoviesJoshMallMookkannoorAngamaly,Malayalam,19:30,Diamond,₹160,53,53
Kannur,SumangaliCinemasAnnurRoad,Malayalam,19:30,PlatinumCircle,₹130,161,30
Palakkad,MagicFramesCinemasPattambi,Malayalam,19:30,Gold,₹180,104,26
Palakkad,MagicFramesCinemasPattambi,Malayalam,19:30,Silver,₹150,33,0
Ernakulam,ShenoysKochi,Malayalam,19:45,Diamond,₹180,71,0
Ernakulam,ShenoysKochi,Malayalam,19:45,Diamond,₹180,71,17
Thrissur,DCinemaaMughalMallBarco4KLaserKodungallur,Malayalam,20:15,Platinum,₹250,10,0
Thrissur,DCinemaaMughalMallBarco4KLaserKodungallur,Malayalam,20:15,Gold,₹150,172,0
Kozhikode,EMaxCinemasDolbyAtmosRgbLaserCalicut,Malayalam,20:30,Audi3,₹160,151,12
Trivandrum,MridhangaCineplex4KDolbyAtmosPoovar,Malayalam,21:00,Executive,₹150,130,20
Palakkad,CheloorGrandCinemasCherpulassery,Malayalam,21:00,Diamond,₹140,20,0
Palakkad,CheloorGrandCinemasCherpulassery,Malayalam,21:00,Gold,₹125,162,0
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,21:00,Nakshatra,₹160,212,0
Thrissur,RamdasMovieHouseThrissur,Malayalam,21:00,DiamondCircle,₹150,51,0
Thrissur,RamdasMovieHouseThrissur,Malayalam,21:00,PearlCircle,₹110,245,2
Palakkad,PriyadarsiniCinema,Malayalam,21:00,Dress,₹110,302,0
Thrissur,ThalamTheatreWadakkanchery,Malayalam,21:15,Luxury,₹129.75,114,14
Trivandrum,KairaliSreeNilaRgbLaser4KDolbyAtmos,Malayalam,21:15,Platinum,₹125,259,20
Palakkad,MLalAashirvadCineplexxShoranur,Malayalam,21:15,Sofa,₹200,17,0
Palakkad,MLalAashirvadCineplexxShoranur,Malayalam,21:15,Platinum,₹140,64,0
Kottayam,BoscoCinemasKuravilangad,Malayalam,21:15,Economy,₹100,14,0
Kottayam,BoscoCinemasKuravilangad,Malayalam,21:15,Executive,₹150,123,0
Kottayam,BoscoCinemasKuravilangad,Malayalam,21:15,Gold,₹200,6,0
Alappuzha,KairaliSreeTheaterAlappuzha,Malayalam,21:15,Platinum,₹125,305,3
Kottayam,AshaTheatreKottayam,Malayalam,21:15,Gold,₹130,187,8
Kottayam,AshaTheatreKottayam,Malayalam,21:15,Silver,₹110,33,0
Palakkad,KrishnaCineplex4KRgbLaser3DDolbyAtmos,Malayalam,21:15,StarCircle,₹110,123,0
Kollam,MinervaEmpireCinemazChandamukku,Malayalam,21:30,Executive,₹200,13,2
Kollam,MinervaEmpireCinemazChandamukku,Malayalam,21:30,Diamond,₹129.83,210,4
Alappuzha,ParadiseCinemaCherthala,Malayalam,21:30,Gold,₹150,204,0
Alappuzha,SvCinemasKayamkulam,Malayalam,21:30,Standard,₹150,94,2
Palakkad,LadderCinemasOttapalam,Malayalam,21:30,Executive,₹150,214,0
Malappuram,SreekumarAndPavithraTheatreAC2K,Malayalam,21:30,FirstClass,₹110,334,0
Kollam,PranavamACCinemas4KKollam,Malayalam,21:30,UpperCircle,₹150,187,19
Kollam,PranavamACCinemas4KKollam,Malayalam,21:30,SpecialCircle,₹140,364,5
Kannur,LibertyParadiseThalassery,Malayalam,21:30,Suite,₹129.8,324,284
Malappuram,SaradaMoviesEdappal,Malayalam,21:30,Platinum,₹110,270,6
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,21:35,Sofa,₹200,11,0
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,21:35,Silver,₹129.7,147,9
Kottayam,MyCinemasThalayolaparambuKerala,Malayalam,21:45,Gold,₹110,144,0
Trivandrum,ArtechCinemasTrivandrum,Malayalam,21:45,Platinum,₹190,106,24
Trivandrum,ArtechCinemasTrivandrum,Malayalam,21:45,Silver,₹170,90,4
Trivandrum,PvrLuluTrivandrum,Malayalam,22:00,Recliner,₹300,7,0
Trivandrum,PvrLuluTrivandrum,Malayalam,22:00,Prime,₹160,60,4
Trivandrum,PvrLuluTrivandrum,Malayalam,22:00,Classic,₹140,77,5
Ernakulam,VanithaCineplexRgbLaser4K3DAtmosEdappally,Malayalam,22:00,Screen2,₹160,160,4
Ernakulam,VanithaCineplexRgbLaser4K3DAtmosEdappally,Malayalam,22:00,Screen2Sofa,₹240,35,6
Ernakulam,PvrForumMallKochi,Malayalam,22:00,Recliner,₹400,8,0
Ernakulam,PvrForumMallKochi,Malayalam,22:00,Elite,₹180,111,10
Ernakulam,PvrForumMallKochi,Malayalam,22:00,Classic,₹160,28,0
Ernakulam,JmMoviesJoshMallMookkannoorAngamaly,Malayalam,22:00,Gold,₹129,126,0
Ernakulam,JmMoviesJoshMallMookkannoorAngamaly,Malayalam,22:00,Diamond,₹160,53,0
Trivandrum,StarCinemaDolby71Varkala,Malayalam,22:00,SpecialClass,₹140,236,4
Ernakulam,FourStarMoviesManjapraAngamaly,Malayalam,22:15,Platinum,₹170,16,0
Ernakulam,FourStarMoviesManjapraAngamaly,Malayalam,22:15,Gold,₹129,222,0
Kasaragod,MoviemaxCircleKasaragod,Malayalam,22:30,Max2,₹129.8,195,0
Kannur,SavithaTheatreKannur,Malayalam,11:30,Melody,₹177,249,2
Kannur,SavithaTheatreKannur,Malayalam,14:30,Melody,₹177,249,0
Kannur,SavithaTheatreKannur,Malayalam,17:30,Melody,₹177,249,1
Kottayam,PuthettuCinemasPala,,21:45,Platinumrecliner,₹354,12,0
Kottayam,PuthettuCinemasPala,,21:45,DiamondfamilyCouch,₹304,6,0
Kottayam,PuthettuCinemasPala,,21:45,GoldsofaSlider,₹254,14,0
Kottayam,PuthettuCinemasPala,,21:45,Silver,₹204,128,0
